Data;"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
RRRP3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ALPA4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ABEV3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
AMER3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ASAI3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
AZUL4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
B3SA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BIDI11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BPAN4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BBSE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BRML3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BBDC3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BBDC4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BRAP4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BBAS3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BRKM5";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BRFS3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BPAC11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CRFB3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CCRO3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CMIG4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CESP6";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CIEL3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
COGN3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CPLE6";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CSAN3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CPFE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CMIN3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CVCB3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CYRE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
DXCO3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ECOR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ELET3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ELET6";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
EMBR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ENBR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ENGI11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ENEV3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
EGIE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
EQTL3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
EZTC3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
FLRY3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
GGBR4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
GOAU4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
GOLL4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
NTCO3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
SOMA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
HAPV3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
HYPE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
IGTI11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
IRBR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ITSA4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ITUB4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
JBSS3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
KLBN11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
LIGT3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
RENT3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
LCAM3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
LWSA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
AMAR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
LREN3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
MGLU3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
MRFG3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CASH3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BEEF3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
MOVI3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
MRVE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
MULT3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
PCAR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
PETR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
PETR4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
PRIO3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
PETZ3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
PSSA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
POSI3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
QUAL3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
RADL3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
RDOR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
RAIL3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
SBSP3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
SANB11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
STBP3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CSNA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
SLCE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
SULA11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
SUZB3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
VIVT3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
TIMS3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
TOTS3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
UGPA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
USIM5";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
VALE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
VIIA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
VBBR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
WEGE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
YDUQ3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
IBOV"
Abr-1985;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-0,220
Mai-1985;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45,404
Jun-1985;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52,048
Jul-1985;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18,352
Ago-1985;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23,980
Set-1985;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31,098
Out-1985;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24,153
Nov-1985;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12,133
Dez-1985;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-13,574
Jan-1986;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1,452
Fev-1986;-;34,118;-;-;-;-;-;-;-;-;-;25,000;25,373;-;-9,091;-31,724;-;-;-;-;30,556;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;66,667;26,190;-;-;8,000;-;-;-;-;-;-;-;-;-;-;-;-;-;7,750;1,266;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9,091;-;-;-;-;-12,397;-;-;-;-;23,910
Mar-1986;-;137,719;-;-;-;-;-;-;-;-;-;-34,125;-29,881;-;40,000;187,879;-;-;-;-;91,489;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-26,296;-28,302;-;-;25,963;-;-;-;-;-;-;-;-;-;-;-;-;-;66,080;93,750;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0,006;-;-;-;-;62,264;-;-;-;-;90,898
Abr-1986;-;-22,509;-;-;-;-;-;-;-;-;-;-1,176;-7,895;-;-11,429;-11,055;-;-;-;-;11,111;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-32,727;-13,158;-;-;45,386;-;-;-;-;-;-;-;-;-;-;-;-;-;88,679;38,710;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33,522;-;-;-;-;27,895;-;-;-;-;23,522
Mai-1986;-;-14,286;-;-;-;-;-;-;-;-;-;-16,667;-17,143;-;-11,289;1,178;-;-;-;-;-12,200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-4,054;-11,939;-;-;19,565;-;-;-;-;-;-;-;-;-;-;-;-;-;-15,000;9,072;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45,666;-;-;-;-;-4,456;-;-;-;-;-11,014
Jun-1986;-;-1,111;-;-;-;-;-;-;-;-;-;8,571;6,897;-;0,180;-16,850;-;-;-;-;-3,406;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-13,527;-7,089;-;-;27,273;-;-;-;-;-;-;-;-;-;-;-;-;-;8,000;14,280;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26,034;-;-;-;-;12,235;-;-;-;-;-9,543
Jul-1986;-;12,360;-;-;-;-;-;-;-;-;-;-7,584;-6,190;-;-14,701;14,286;-;-;-;-;10,526;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6,488;-7,407;-;-;-14,286;-;-;-;-;-;-;-;-;-;-;-;-;-;2,397;-8,995;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43,973;-;-;-;-;-15,447;-;-;-;-;1,726
Ago-1986;-;-16,399;-;-;-;-;-;-;-;-;-;-10,714;-10,345;-;-13,569;-23,750;-;-;-;-;-17,857;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-20,354;-;-;-;-;-;-;-;-6,769;8,000;-;-;8,333;-;-;-;-;-;-;-;-;-;-;-;-;-;-17,764;0,549;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-36,361;-;-;-;-;-13,978;-;-;-;-;-17,725
Set-1986;-;-27,711;-;-;-;-;-;-;-;-;-;0,000;-3,846;-;-18,752;-13,180;-;-;-;-;-13,043;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-6,667;-;-;-;-;-;-;-;-3,637;-3,704;-;-;15,385;-;-;-;-;-;-;-;-;-;-;-;-;-;-1,316;-25,558;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-5,717;-;-;-;-;-20,000;-;-;-;-;-23,835
Out-1986;-;8,333;-;-;-;-;-;-;-;-;-;36,000;36,000;-;39,077;21,739;-;-;-;-;0,864;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-1,460;-;-;-;-;-;-;-;31,034;50,000;-;-;13,333;-;-;-;-;-;-;-;-;-;-;-;-;-;6,000;3,333;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-28,810;-;-;-;-;-3,125;-;-;-;-;20,361
Nov-1986;-;-10,308;-;-;-;-;-;-;-;-;-;-11,765;-5,882;-;-13,717;-21,429;-;-;-;-;-12,632;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-8,642;-;-;-;-;-;-;-;-8,421;-0,641;-;-;-1,333;-;-;-;-;-;-;-;-;-;-;-;-;-;-29,560;-25,090;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-12,000;-;-;-;-;-3,226;-;-;-;-;-21,083
Dez-1986;-;-7,376;-;-;-;-;-;-;-;-;-;13,333;16,875;-;-12,821;3,926;-;-;-;-;-4,819;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-12,297;-;-;-;-;-;-;-;44,554;16,129;-;-;-29,825;-;-;-;-;-;-;-;-;-;-;-;-;-;-9,821;-12,919;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4,545;-;-;-;-;-31,667;-;-;-;-;-2,218
Jan-1987;-;-44,444;-;-;-;-;-;-;-;-;-;-22,887;-24,553;-;-35,472;-25,556;-;-;-;-;-16,456;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-48,998;-;-;-;-;-;-;-;-37,500;-25,000;-;-;-16,667;-;-;-;-;-;-;-;-;-;-;-;-;-;6,929;-9,890;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8,696;-;-;-;-;-39,024;-;-;-;-;-23,326
Fev-1987;-;22,029;-;-;-;-;-;-;-;-;-;-7,692;-10,714;-;11,628;33,817;-;-;-;-;-0,507;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-18,429;-;-;-;-;-;-;-;-2,000;3,778;-;-;20,000;-;-;-;-;-;-;-;-;-;-;-;-;-;-3,702;-30,488;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-8,000;-;-;-;-;-4,000;-;-;-;-;-3,662
Mar-1987;-;-11,431;-;-;-;-;-;-;-;-;-;17,351;22,285;-;4,167;4,651;-;-;-;-;15,942;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14,815;-;-;-;-;-;-;-;-4,794;6,796;-;-;116,667;-;-;-;-;-;-;-;-;-;-;-;-;-;2,776;-12,281;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6,522;-;-;-;-;-6,250;-;-;-;-;-3,070
Abr-1987;-;48,387;-;-;-;-;-;-;-;-;-;12,140;12,208;-;28,800;68,889;-;-;-;-;20,000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;150,000;-;-;-;-;-;-;-;47,391;53,139;-;-;25,585;-;-;-;-;-;-;-;-;-;-;-;-;-;1,837;37,288;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-27,845;-;-;-;-;20,000;-;-;-;-;29,412
Mai-1987;-;-10,865;-;-;-;-;-;-;-;-;-;-21,260;-21,158;-;-20,807;14,490;-;-;-;-;-10,417;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-12,571;-;-;-;-;-;-;-;-2,611;-19,625;-;-;-18,000;-;-;-;-;-;-;-;-;-;-;-;-;-;-3,808;5,385;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28,653;-;-;-;-;22,222;-;-;-;-;-10,606
Jun-1987;-;26,823;-;-;-;-;-;-;-;-;-;23,180;21,274;-;135,255;111,765;-;-;-;-;62,877;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47,222;-;-;-;-;-;-;-;24,266;30,321;-;-;119,512;-;-;-;-;-;-;-;-;-;-;-;-;-;35,417;36,496;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36,362;-;-;-;-;53,653;-;-;-;-;45,111
Jul-1987;-;15,385;-;-;-;-;-;-;-;-;-;32,049;22,862;-;18,067;44,444;-;-;-;-;6,386;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45,283;-;-;-;-;-;-;-;43,396;27,860;-;-;3,704;-;-;-;-;-;-;-;-;-;-;-;-;-;20,000;9,626;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50,328;-;-;-;-;35,769;-;-;-;-;23,091
Ago-1987;-;-9,322;-;-;-;-;-;-;-;-;-;-5,887;-6,676;-;-25,373;-19,079;-;-;-;-;-11,765;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-11,688;-;-;-;-;-;-;-;-11,842;-9,862;-;-;60,714;-;-;-;-;-;-;-;-;-;-;-;-;-;-10,269;-21,463;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6,874;-;-;-;-;-1,818;-;-;-;-;-16,204
Set-1987;-;40,191;-;-;-;-;-;-;-;-;-;34,512;39,535;-;42,000;38,048;-;-;-;-;-10,667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45,553;-;-;-;-;-;-;-;75,136;51,246;-;-;-2,222;-;-;-;-;-;-;-;-;-;-;-;-;-;-15,002;16,149;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;84,647;-;-;-;-;9,259;-;-;-;-;29,007
Out-1987;-;9,997;-;-;-;-;-;-;-;-;-;0,575;1,676;-;-5,634;-13,073;-;-;-;-;-16,418;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-16,667;-;-;-;-;-;-;-;-5,172;8,438;-;-;24,155;-;-;-;-;-;-;-;-;-;-;-;-;-;-10,909;-25,668;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-10,186;-;-;-;-;-23,729;-;-;-;-;-19,311
Nov-1987;-;41,333;-;-;-;-;-;-;-;-;-;5,172;3,315;-;5,970;-1,797;-;-;-;-;10,714;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-6,667;-;-;-;-;-;-;-;-1,818;-1,316;-;-;1,818;-;-;-;-;-;-;-;-;-;-;-;-;-;5,660;30,216;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-12,500;-;-;-;-;-6,667;-;-;-;-;3,766
Dez-1987;-;-17,925;-;-;-;-;-;-;-;-;-;15,385;15,591;-;26,761;10,417;-;-;-;-;19,355;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7,143;-;-;-;-;-;-;-;12,293;6,106;-;-;8,929;-;-;-;-;-;-;-;-;-;-;-;-;-;10,714;4,972;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-5,714;-;-;-;-;-11,619;-;-;-;-;0,726
Jan-1988;-;47,126;-;-;-;-;-;-;-;-;-;29,480;32,673;-;44,486;73,585;-;-;-;-;22,973;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40,133;-;-;-;-;-;-;-;57,500;43,160;-;-;21,311;-;-;-;-;-;-;-;-;-;-;-;-;-;48,387;65,263;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36,364;-;-;-;-;40,086;-;-;-;-;52,842
Fev-1988;-;-0,081;-;-;-;-;-;-;-;-;-;21,622;13,051;-;-1,739;-2,174;-;-;-;-;26,374;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-14,367;-;-;-;-;-;-;-;-12,698;-18,094;-;-;10,811;-;-;-;-;-;-;-;-;-;-;-;-;-;1,076;9,554;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27,778;-;-;-;-;23,077;-;-;-;-;13,148
Mar-1988;-;46,341;-;-;-;-;-;-;-;-;-;72,249;86,274;-;28,327;70,136;-;-;-;-;52,174;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;107,814;-;-;-;-;-;-;-;65,449;132,274;-;-;95,122;-;-;-;-;-;-;-;-;-;-;-;-;-;90,195;107,558;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;104,348;-;-;-;-;134,375;-;-;-;-;83,565
Abr-1988;-;30,556;-;-;-;-;-;-;-;-;-;30,919;29,288;-;97,228;25,333;-;-;-;-;0,571;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13,889;-;-;-;-;-;-;-;15,556;21,151;-;-;71,188;-;-;-;-;-;-;-;-;-;-;-;-;-;36,585;42,577;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47,434;-;-;-;-;26,667;-;-;-;-;31,248
Mai-1988;-;-6,383;-;-;-;-;-;-;-;-;-;0,213;0,204;-;61,538;41,280;-;-;-;-;53,636;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26,927;-;-;-;-;-;-;-;25,000;14,247;-;-;38,060;-;-;-;-;-;-;-;-;-;-;-;-;-;11,607;14,688;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-0,333;-;-;-;-;42,105;-;-;-;-;18,101
Jun-1988;-;27,273;-;-;-;-;-;-;-;-;-;6,610;1,227;-;-9,524;9,524;-;-;-;-;40,000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-1,785;-;-;-;-;-;-;-;0,977;12,459;-;-;-13,514;-;-;-;-;-;-;-;-;-;-;-;-;-;11,600;6,140;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9,375;-;-;-;-;22,593;-;-;-;-;14,497
Jul-1988;-;0,000;-6,122;-;-;-;-;-;-;-;-;7,431;10,474;-;26,193;3,478;-;-;-;-;-5,795;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-4,762;-8,783;-;-;-;-;-;-;-;4,008;-4,207;-;-;-6,250;-;-;-;-;-;-;-;-;-;-;-;-;-;3,943;1,653;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2,857;-;-;-;-;-9,366;-;-;-;-;3,638
Ago-1988;-;59,788;45,652;-;-;-;-;-;-;-;-;47,541;53,264;-;4,545;36,179;-;-;-;-;86,047;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18,511;13,497;-;-;-;-;-;-;-;65,672;60,659;-;-;43,327;-;-;-;-;-;-;-;-;-;-;-;-;-;4,710;0,813;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38,889;-;-;-;-;33,333;-;-;-;-;29,165
Set-1988;-;38,639;35,970;-;-;-;-;-;-;-;-;53,392;46,704;-;39,130;60,377;-;-;-;-;56,250;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52,174;21,739;-;-;-;-;-;-;-;54,545;41,732;-;-;86,055;-;-;-;-;-;-;-;-;-;-;-;-;-;47,059;28,226;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39,363;-;-;-;-;42,750;-;-;-;-;45,350
Out-1988;-;37,703;51,033;-;-;-;-;-;-;-;-;5,628;9,372;-;5,000;29,412;-;-;-;-;62,632;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11,429;42,929;-;-;-;-;-;-;-;52,941;15,313;-;-;50,000;-;-;-;-;-;-;-;-;-;-;-;-;-;64,706;43,406;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38,776;-;-;-;-;27,846;-;-;-;-;31,836
